Timepoint,Usage
2025-10-20,0.0000
2025-10-21,143.3000
2025-10-22,155.0000
2025-10-23,157.8000
2025-10-24,160.7000
2025-10-25,129.6000
2025-10-26,93.7000
2025-10-27,131.1000
2025-10-28,175.2000
2025-10-29,138.1000
2025-10-30,134.2000
2025-10-31,166.0000
